Sexo;Comunidades Autónomas;Sábados trabajados al mes;Periodo;Total
Mujeres;Comunitat Valenciana;No sabe;2020T4;27,5
Mujeres;Comunitat Valenciana;No sabe;2020T3;19,2
Mujeres;Comunitat Valenciana;No sabe;2020T2;25,4
Mujeres;Extremadura;Total;2024T2;166,3
Mujeres;Extremadura;Total;2024T1;158,1
Mujeres;Extremadura;Total;2023T4;162
Mujeres;Extremadura;Total;2023T3;160,8
Mujeres;Extremadura;Total;2023T2;153,3
Mujeres;Extremadura;Total;2023T1;150,8
Mujeres;Extremadura;Total;2022T4;156
Mujeres;Extremadura;Total;2022T3;159,4
Mujeres;Extremadura;Total;2022T2;156,6
Mujeres;Extremadura;Total;2022T1;148,4
Mujeres;Extremadura;Total;2021T4;147,9
Mujeres;Extremadura;Total;2021T3;153,6
Mujeres;Extremadura;Total;2021T2;142,9
Mujeres;Extremadura;Total;2021T1;133,8
Mujeres;Extremadura;Total;2020T4;142,9
Mujeres;Extremadura;Total;2020T3;137,1
Mujeres;Extremadura;Total;2020T2;131,8
Mujeres;Extremadura;Uno al mes;2024T2;9,6
Mujeres;Extremadura;Uno al mes;2024T1;8
Mujeres;Extremadura;Uno al mes;2023T4;6,9
Mujeres;Extremadura;Uno al mes;2023T3;10,2
Mujeres;Extremadura;Uno al mes;2023T2;9,1
Mujeres;Extremadura;Uno al mes;2023T1;4,7
Mujeres;Extremadura;Uno al mes;2022T4;7,1
Mujeres;Extremadura;Uno al mes;2022T3;9
Mujeres;Extremadura;Uno al mes;2022T2;6,5
Mujeres;Extremadura;Uno al mes;2022T1;6,3
Mujeres;Extremadura;Uno al mes;2021T4;8,3
Mujeres;Extremadura;Uno al mes;2021T3;6,3
Mujeres;Extremadura;Uno al mes;2021T2;8,1
Mujeres;Extremadura;Uno al mes;2021T1;6,6
Mujeres;Extremadura;Uno al mes;2020T4;5,2
Mujeres;Extremadura;Uno al mes;2020T3;6,6
Mujeres;Extremadura;Uno al mes;2020T2;5,6
Mujeres;Extremadura;Dos o más al mes;2024T2;48,3
Mujeres;Extremadura;Dos o más al mes;2024T1;45,2
Mujeres;Extremadura;Dos o más al mes;2023T4;46,6
Mujeres;Extremadura;Dos o más al mes;2023T3;47,7
Mujeres;Extremadura;Dos o más al mes;2023T2;42,3
Mujeres;Extremadura;Dos o más al mes;2023T1;40,4
Mujeres;Extremadura;Dos o más al mes;2022T4;42,7
Mujeres;Extremadura;Dos o más al mes;2022T3;45,1
Mujeres;Extremadura;Dos o más al mes;2022T2;42,8
Mujeres;Extremadura;Dos o más al mes;2022T1;36,6
Mujeres;Extremadura;Dos o más al mes;2021T4;34,6
Mujeres;Extremadura;Dos o más al mes;2021T3;44,6
Mujeres;Extremadura;Dos o más al mes;2021T2;39,1
Mujeres;Extremadura;Dos o más al mes;2021T1;34,6
Mujeres;Extremadura;Dos o más al mes;2020T4;35,6
Mujeres;Extremadura;Dos o más al mes;2020T3;38,7
Mujeres;Extremadura;Dos o más al mes;2020T2;29,2
Mujeres;Extremadura;Ninguno;2024T2;106,4
Mujeres;Extremadura;Ninguno;2024T1;103,9
Mujeres;Extremadura;Ninguno;2023T4;107,5
Mujeres;Extremadura;Ninguno;2023T3;101,7
Mujeres;Extremadura;Ninguno;2023T2;100,9
Mujeres;Extremadura;Ninguno;2023T1;103,1
Mujeres;Extremadura;Ninguno;2022T4;104,8
Mujeres;Extremadura;Ninguno;2022T3;104
Mujeres;Extremadura;Ninguno;2022T2;105,7
Mujeres;Extremadura;Ninguno;2022T1;104,4
Mujeres;Extremadura;Ninguno;2021T4;102,9
Mujeres;Extremadura;Ninguno;2021T3;101,4
Mujeres;Extremadura;Ninguno;2021T2;94,7
Mujeres;Extremadura;Ninguno;2021T1;91,5
Mujeres;Extremadura;Ninguno;2020T4;100,7
Mujeres;Extremadura;Ninguno;2020T3;86,8
Mujeres;Extremadura;Ninguno;2020T2;90,9
Mujeres;Extremadura;No sabe;2024T2;1,9
Mujeres;Extremadura;No sabe;2024T1;0,9
Mujeres;Extremadura;No sabe;2023T4;1
Mujeres;Extremadura;No sabe;2023T3;1
Mujeres;Extremadura;No sabe;2023T2;1,1
Mujeres;Extremadura;No sabe;2023T1;2,7
Mujeres;Extremadura;No sabe;2022T4;1,4
Mujeres;Extremadura;No sabe;2022T3;1,2
Mujeres;Extremadura;No sabe;2022T2;1,5
Mujeres;Extremadura;No sabe;2022T1;1,2
Mujeres;Extremadura;No sabe;2021T4;2,1
Mujeres;Extremadura;No sabe;2021T3;1,3
Mujeres;Extremadura;No sabe;2021T2;1
Mujeres;Extremadura;No sabe;2021T1;1,1
Mujeres;Extremadura;No sabe;2020T4;1,4
Mujeres;Extremadura;No sabe;2020T3;4,9
Mujeres;Extremadura;No sabe;2020T2;6,1
Mujeres;Galicia;Total;2024T2;456,9
Mujeres;Galicia;Total;2024T1;459,5
Mujeres;Galicia;Total;2023T4;463,8
Mujeres;Galicia;Total;2023T3;466,2
Mujeres;Galicia;Total;2023T2;462,1
Mujeres;Galicia;Total;2023T1;445,3
Mujeres;Galicia;Total;2022T4;450,7
Mujeres;Galicia;Total;2022T3;446,8
Mujeres;Galicia;Total;2022T2;442,8
Mujeres;Galicia;Total;2022T1;434
Mujeres;Galicia;Total;2021T4;434,5
Mujeres;Galicia;Total;2021T3;441,1
Mujeres;Galicia;Total;2021T2;429,4
Mujeres;Galicia;Total;2021T1;413,7
Mujeres;Galicia;Total;2020T4;424,8
Mujeres;Galicia;Total;2020T3;421,8
Mujeres;Galicia;Total;2020T2;415,8
Mujeres;Galicia;Uno al mes;2024T2;29,1
Mujeres;Galicia;Uno al mes;2024T1;28
Mujeres;Galicia;Uno al mes;2023T4;25,9
Mujeres;Galicia;Uno al mes;2023T3;23
Mujeres;Galicia;Uno al mes;2023T2;24,4
Mujeres;Galicia;Uno al mes;2023T1;22,9
Mujeres;Galicia;Uno al mes;2022T4;26,6
Mujeres;Galicia;Uno al mes;2022T3;24,8
Mujeres;Galicia;Uno al mes;2022T2;25,8
Mujeres;Galicia;Uno al mes;2022T1;30
Mujeres;Galicia;Uno al mes;2021T4;24
Mujeres;Galicia;Uno al mes;2021T3;23,1
Mujeres;Galicia;Uno al mes;2021T2;24,5
Mujeres;Galicia;Uno al mes;2021T1;26,4
Mujeres;Galicia;Uno al mes;2020T4;23,8
Mujeres;Galicia;Uno al mes;2020T3;22,8
Mujeres;Galicia;Uno al mes;2020T2;25,3
Mujeres;Galicia;Dos o más al mes;2024T2;124,3
Mujeres;Galicia;Dos o más al mes;2024T1;126,1
Mujeres;Galicia;Dos o más al mes;2023T4;131,8
Mujeres;Galicia;Dos o más al mes;2023T3;136,3
Mujeres;Galicia;Dos o más al mes;2023T2;135,2
Mujeres;Galicia;Dos o más al mes;2023T1;120,6
Mujeres;Galicia;Dos o más al mes;2022T4;124,6
Mujeres;Galicia;Dos o más al mes;2022T3;126,1
Mujeres;Galicia;Dos o más al mes;2022T2;128,6
Mujeres;Galicia;Dos o más al mes;2022T1;122,5
Mujeres;Galicia;Dos o más al mes;2021T4;117,8
Mujeres;Galicia;Dos o más al mes;2021T3;125,6
Mujeres;Galicia;Dos o más al mes;2021T2;112,1
Mujeres;Galicia;Dos o más al mes;2021T1;103,5
Mujeres;Galicia;Dos o más al mes;2020T4;115,1
Mujeres;Galicia;Dos o más al mes;2020T3;119,5
Mujeres;Galicia;Dos o más al mes;2020T2;86
Mujeres;Galicia;Ninguno;2024T2;296,5
Mujeres;Galicia;Ninguno;2024T1;299,7
Mujeres;Galicia;Ninguno;2023T4;298,9
Mujeres;Galicia;Ninguno;2023T3;300,6
Mujeres;Galicia;Ninguno;2023T2;294,5
Mujeres;Galicia;Ninguno;2023T1;295,5
Mujeres;Galicia;Ninguno;2022T4;293,5
Mujeres;Galicia;Ninguno;2022T3;291,9
Mujeres;Galicia;Ninguno;2022T2;284,2
Mujeres;Galicia;Ninguno;2022T1;276,5
Mujeres;Galicia;Ninguno;2021T4;286,1
Mujeres;Galicia;Ninguno;2021T3;287
Mujeres;Galicia;Ninguno;2021T2;286,8
Mujeres;Galicia;Ninguno;2021T1;276,3
Mujeres;Galicia;Ninguno;2020T4;277,6
Mujeres;Galicia;Ninguno;2020T3;269,6
Mujeres;Galicia;Ninguno;2020T2;295,4
Mujeres;Galicia;No sabe;2024T2;6,9
Mujeres;Galicia;No sabe;2024T1;5,6
Mujeres;Galicia;No sabe;2023T4;7,1
Mujeres;Galicia;No sabe;2023T3;6,3
Mujeres;Galicia;No sabe;2023T2;8,1
Mujeres;Galicia;No sabe;2023T1;6,3
Mujeres;Galicia;No sabe;2022T4;6
Mujeres;Galicia;No sabe;2022T3;4
Mujeres;Galicia;No sabe;2022T2;4,2
Mujeres;Galicia;No sabe;2022T1;5
Mujeres;Galicia;No sabe;2021T4;6,6
Mujeres;Galicia;No sabe;2021T3;5,5
Mujeres;Galicia;No sabe;2021T2;6,1
Mujeres;Galicia;No sabe;2021T1;7,6
Mujeres;Galicia;No sabe;2020T4;8,3
Mujeres;Galicia;No sabe;2020T3;10
Mujeres;Galicia;No sabe;2020T2;9,1
Mujeres;Madrid, Comunidad de;Total;2024T2;1,522,30
Mujeres;Madrid, Comunidad de;Total;2024T1;1,533,10
Mujeres;Madrid, Comunidad de;Total;2023T4;1,498,30
Mujeres;Madrid, Comunidad de;Total;2023T3;1,459,10
Mujeres;Madrid, Comunidad de;Total;2023T2;1,486,80
Mujeres;Madrid, Comunidad de;Total;2023T1;1,464,60
Mujeres;Madrid, Comunidad de;Total;2022T4;1,435,50
Mujeres;Madrid, Comunidad de;Total;2022T3;1,413,90
Mujeres;Madrid, Comunidad de;Total;2022T2;1,436,30
Mujeres;Madrid, Comunidad de;Total;2022T1;1,398,50
Mujeres;Madrid, Comunidad de;Total;2021T4;1,413
Mujeres;Madrid, Comunidad de;Total;2021T3;1,418,60
Mujeres;Madrid, Comunidad de;Total;2021T2;1,416,60
Mujeres;Madrid, Comunidad de;Total;2021T1;1,396,80
Mujeres;Madrid, Comunidad de;Total;2020T4;1,385,90
Mujeres;Madrid, Comunidad de;Total;2020T3;1,330,70
Mujeres;Madrid, Comunidad de;Total;2020T2;1,326,60
Mujeres;Madrid, Comunidad de;Uno al mes;2024T2;78,8
Mujeres;Madrid, Comunidad de;Uno al mes;2024T1;70,6
Mujeres;Madrid, Comunidad de;Uno al mes;2023T4;89,5
Mujeres;Madrid, Comunidad de;Uno al mes;2023T3;83,7
Mujeres;Madrid, Comunidad de;Uno al mes;2023T2;75,6
Mujeres;Madrid, Comunidad de;Uno al mes;2023T1;58,9
Mujeres;Madrid, Comunidad de;Uno al mes;2022T4;88,7
Mujeres;Madrid, Comunidad de;Uno al mes;2022T3;78,5
Mujeres;Madrid, Comunidad de;Uno al mes;2022T2;73,2
Mujeres;Madrid, Comunidad de;Uno al mes;2022T1;43,7
Mujeres;Madrid, Comunidad de;Uno al mes;2021T4;57,9
Mujeres;Madrid, Comunidad de;Uno al mes;2021T3;82
Mujeres;Madrid, Comunidad de;Uno al mes;2021T2;60,2
Mujeres;Madrid, Comunidad de;Uno al mes;2021T1;66,5
Mujeres;Madrid, Comunidad de;Uno al mes;2020T4;81,6
Mujeres;Madrid, Comunidad de;Uno al mes;2020T3;71,8
Mujeres;Madrid, Comunidad de;Uno al mes;2020T2;64,2
Mujeres;Madrid, Comunidad de;Dos o más al mes;2024T2;280,7
Mujeres;Madrid, Comunidad de;Dos o más al mes;2024T1;303,3
Mujeres;Madrid, Comunidad de;Dos o más al mes;2023T4;298,9
Mujeres;Madrid, Comunidad de;Dos o más al mes;2023T3;293,5
Mujeres;Madrid, Comunidad de;Dos o más al mes;2023T2;306,7
Mujeres;Madrid, Comunidad de;Dos o más al mes;2023T1;320,6
Mujeres;Madrid, Comunidad de;Dos o más al mes;2022T4;281,6
Mujeres;Madrid, Comunidad de;Dos o más al mes;2022T3;256,9
Mujeres;Madrid, Comunidad de;Dos o más al mes;2022T2;276,9
Mujeres;Madrid, Comunidad de;Dos o más al mes;2022T1;258,2
Mujeres;Madrid, Comunidad de;Dos o más al mes;2021T4;275,2
Mujeres;Madrid, Comunidad de;Dos o más al mes;2021T3;250,5
Mujeres;Madrid, Comunidad de;Dos o más al mes;2021T2;266,9
Mujeres;Madrid, Comunidad de;Dos o más al mes;2021T1;245,9
Mujeres;Madrid, Comunidad de;Dos o más al mes;2020T4;267,4
Mujeres;Madrid, Comunidad de;Dos o más al mes;2020T3;245
Mujeres;Madrid, Comunidad de;Dos o más al mes;2020T2;166,3
Mujeres;Madrid, Comunidad de;Ninguno;2024T2;1,136,30
Mujeres;Madrid, Comunidad de;Ninguno;2024T1;1,136,20
Mujeres;Madrid, Comunidad de;Ninguno;2023T4;1,093,50
Mujeres;Madrid, Comunidad de;Ninguno;2023T3;1,066,60
Mujeres;Madrid, Comunidad de;Ninguno;2023T2;1,082,40
Mujeres;Madrid, Comunidad de;Ninguno;2023T1;1,057,60
Mujeres;Madrid, Comunidad de;Ninguno;2022T4;1,046,80
Mujeres;Madrid, Comunidad de;Ninguno;2022T3;1,058,20
Mujeres;Madrid, Comunidad de;Ninguno;2022T2;1,071,20
Mujeres;Madrid, Comunidad de;Ninguno;2022T1;1,081,90
Mujeres;Madrid, Comunidad de;Ninguno;2021T4;1,059,50
Mujeres;Madrid, Comunidad de;Ninguno;2021T3;1,066,50
Mujeres;Madrid, Comunidad de;Ninguno;2021T2;1,069,50
Mujeres;Madrid, Comunidad de;Ninguno;2021T1;1,068,90
Mujeres;Madrid, Comunidad de;Ninguno;2020T4;1,016,50
Mujeres;Madrid, Comunidad de;Ninguno;2020T3;997,5
Mujeres;Madrid, Comunidad de;Ninguno;2020T2;1,067,10
Mujeres;Madrid, Comunidad de;No sabe;2024T2;26,4
Mujeres;Madrid, Comunidad de;No sabe;2024T1;22,9
Mujeres;Madrid, Comunidad de;No sabe;2023T4;16,4
Mujeres;Madrid, Comunidad de;No sabe;2023T3;15,3
Mujeres;Madrid, Comunidad de;No sabe;2023T2;22
Mujeres;Madrid, Comunidad de;No sabe;2023T1;27,6
Mujeres;Madrid, Comunidad de;No sabe;2022T4;18,3
Mujeres;Madrid, Comunidad de;No sabe;2022T3;20,2
Mujeres;Madrid, Comunidad de;No sabe;2022T2;15
Mujeres;Madrid, Comunidad de;No sabe;2022T1;14,7
Mujeres;Madrid, Comunidad de;No sabe;2021T4;20,4
Mujeres;Madrid, Comunidad de;No sabe;2021T3;19,6
Mujeres;Madrid, Comunidad de;No sabe;2021T2;20
Mujeres;Madrid, Comunidad de;No sabe;2021T1;15,6
Mujeres;Madrid, Comunidad de;No sabe;2020T4;20,3
Mujeres;Madrid, Comunidad de;No sabe;2020T3;16,3
Mujeres;Madrid, Comunidad de;No sabe;2020T2;29,1
Mujeres;Murcia, Región de;Total;2024T2;271
Mujeres;Murcia, Región de;Total;2024T1;264,6
Mujeres;Murcia, Región de;Total;2023T4;260,3
Mujeres;Murcia, Región de;Total;2023T3;254,6
Mujeres;Murcia, Región de;Total;2023T2;253,1
Mujeres;Murcia, Región de;Total;2023T1;244,1
Mujeres;Murcia, Región de;Total;2022T4;241,9
Mujeres;Murcia, Región de;Total;2022T3;243
Mujeres;Murcia, Región de;Total;2022T2;250,3
Mujeres;Murcia, Región de;Total;2022T1;239,2
Mujeres;Murcia, Región de;Total;2021T4;240,9
Mujeres;Murcia, Región de;Total;2021T3;243,1
Mujeres;Murcia, Región de;Total;2021T2;237,2
Mujeres;Murcia, Región de;Total;2021T1;222,5
Mujeres;Murcia, Región de;Total;2020T4;228,5
Mujeres;Murcia, Región de;Total;2020T3;235,1
Mujeres;Murcia, Región de;Total;2020T2;216,6
Mujeres;Murcia, Región de;Uno al mes;2024T2;18,2
Mujeres;Murcia, Región de;Uno al mes;2024T1;14,1
Mujeres;Murcia, Región de;Uno al mes;2023T4;12
Mujeres;Murcia, Región de;Uno al mes;2023T3;11,1
Mujeres;Murcia, Región de;Uno al mes;2023T2;13,7
Mujeres;Murcia, Región de;Uno al mes;2023T1;15,4
Mujeres;Murcia, Región de;Uno al mes;2022T4;14,2
Mujeres;Murcia, Región de;Uno al mes;2022T3;16,6
Mujeres;Murcia, Región de;Uno al mes;2022T2;13,4
Mujeres;Murcia, Región de;Uno al mes;2022T1;11,6
Mujeres;Murcia, Región de;Uno al mes;2021T4;19,6
Mujeres;Murcia, Región de;Uno al mes;2021T3;11,6
Mujeres;Murcia, Región de;Uno al mes;2021T2;14,5
Mujeres;Murcia, Región de;Uno al mes;2021T1;11,3
Mujeres;Murcia, Región de;Uno al mes;2020T4;10,7
Mujeres;Murcia, Región de;Uno al mes;2020T3;14,5
Mujeres;Murcia, Región de;Uno al mes;2020T2;14,6
Mujeres;Murcia, Región de;Dos o más al mes;2024T2;60,1
Mujeres;Murcia, Región de;Dos o más al mes;2024T1;67,8
Mujeres;Murcia, Región de;Dos o más al mes;2023T4;61,5
Mujeres;Murcia, Región de;Dos o más al mes;2023T3;70,2
Mujeres;Murcia, Región de;Dos o más al mes;2023T2;71,6
Mujeres;Murcia, Región de;Dos o más al mes;2023T1;65,3
Mujeres;Murcia, Región de;Dos o más al mes;2022T4;61,8
Mujeres;Murcia, Región de;Dos o más al mes;2022T3;53,8
Mujeres;Murcia, Región de;Dos o más al mes;2022T2;71,4
Mujeres;Murcia, Región de;Dos o más al mes;2022T1;56,2
Mujeres;Murcia, Región de;Dos o más al mes;2021T4;53,1
Mujeres;Murcia, Región de;Dos o más al mes;2021T3;54,8
Mujeres;Murcia, Región de;Dos o más al mes;2021T2;53,1
Mujeres;Murcia, Región de;Dos o más al mes;2021T1;48,8
Mujeres;Murcia, Región de;Dos o más al mes;2020T4;55,1
Mujeres;Murcia, Región de;Dos o más al mes;2020T3;56,5
Mujeres;Murcia, Región de;Dos o más al mes;2020T2;45
Mujeres;Murcia, Región de;Ninguno;2024T2;185,2
Mujeres;Murcia, Región de;Ninguno;2024T1;175,5
Mujeres;Murcia, Región de;Ninguno;2023T4;177,8
Mujeres;Murcia, Región de;Ninguno;2023T3;166,5
Mujeres;Murcia, Región de;Ninguno;2023T2;161,6
Mujeres;Murcia, Región de;Ninguno;2023T1;156,5
Mujeres;Murcia, Región de;Ninguno;2022T4;159,9
Mujeres;Murcia, Región de;Ninguno;2022T3;164,5
Mujeres;Murcia, Región de;Ninguno;2022T2;161,1
Mujeres;Murcia, Región de;Ninguno;2022T1;165,8
Mujeres;Murcia, Región de;Ninguno;2021T4;163,2
Mujeres;Murcia, Región de;Ninguno;2021T3;170,1
Mujeres;Murcia, Región de;Ninguno;2021T2;164,9
Mujeres;Murcia, Región de;Ninguno;2021T1;157,9
Mujeres;Murcia, Región de;Ninguno;2020T4;158,4
Mujeres;Murcia, Región de;Ninguno;2020T3;157,5
Mujeres;Murcia, Región de;Ninguno;2020T2;147,9
Mujeres;Murcia, Región de;No sabe;2024T2;7,5
Mujeres;Murcia, Región de;No sabe;2024T1;7,2
Mujeres;Murcia, Región de;No sabe;2023T4;9
Mujeres;Murcia, Región de;No sabe;2023T3;6,8
Mujeres;Murcia, Región de;No sabe;2023T2;6,2
Mujeres;Murcia, Región de;No sabe;2023T1;6,9
Mujeres;Murcia, Región de;No sabe;2022T4;5,9
Mujeres;Murcia, Región de;No sabe;2022T3;8,1
Mujeres;Murcia, Región de;No sabe;2022T2;4,4
Mujeres;Murcia, Región de;No sabe;2022T1;5,5
Mujeres;Murcia, Región de;No sabe;2021T4;5
Mujeres;Murcia, Región de;No sabe;2021T3;6,7
Mujeres;Murcia, Región de;No sabe;2021T2;4,7
Mujeres;Murcia, Región de;No sabe;2021T1;4,5
Mujeres;Murcia, Región de;No sabe;2020T4;4,4
Mujeres;Murcia, Región de;No sabe;2020T3;6,6
Mujeres;Murcia, Región de;No sabe;2020T2;9,1
Mujeres;Navarra, Comunidad Foral de;Total;2024T2;127,3
Mujeres;Navarra, Comunidad Foral de;Total;2024T1;121,3
Mujeres;Navarra, Comunidad Foral de;Total;2023T4;121
Mujeres;Navarra, Comunidad Foral de;Total;2023T3;121,7
Mujeres;Navarra, Comunidad Foral de;Total;2023T2;123,5
Mujeres;Navarra, Comunidad Foral de;Total;2023T1;117,9
Mujeres;Navarra, Comunidad Foral de;Total;2022T4;121,8
Mujeres;Navarra, Comunidad Foral de;Total;2022T3;119,1
Mujeres;Navarra, Comunidad Foral de;Total;2022T2;121,3
Mujeres;Navarra, Comunidad Foral de;Total;2022T1;125
Mujeres;Navarra, Comunidad Foral de;Total;2021T4;121,6
Mujeres;Navarra, Comunidad Foral de;Total;2021T3;126,1
Mujeres;Navarra, Comunidad Foral de;Total;2021T2;122,1
Mujeres;Navarra, Comunidad Foral de;Total;2021T1;115,4
Mujeres;Navarra, Comunidad Foral de;Total;2020T4;114,4
Mujeres;Navarra, Comunidad Foral de;Total;2020T3;113,9
Mujeres;Navarra, Comunidad Foral de;Total;2020T2;107,1
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2024T2;5,3
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2024T1;4,7
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2023T4;4,9
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2023T3;4,2
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2023T2;3,4
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2023T1;4,6
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2022T4;5,2
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2022T3;3,1
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2022T2;4,7
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2022T1;6,1
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2021T4;7,1
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2021T3;4,2
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2021T2;5,1
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2021T1;6,1
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2020T4;5,3
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2020T3;6,3
Mujeres;Navarra, Comunidad Foral de;Uno al mes;2020T2;5,6
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2024T2;27,9
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2024T1;26,8
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2023T4;26,6
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2023T3;25,7
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2023T2;27,9
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2023T1;26,9
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2022T4;24,1
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2022T3;28,6
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2022T2;27,1
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2022T1;30,7
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2021T4;28,9
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2021T3;29,6
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2021T2;30
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2021T1;22,9
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2020T4;21,1
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2020T3;23,2
Mujeres;Navarra, Comunidad Foral de;Dos o más al mes;2020T2;14,6
Mujeres;Navarra, Comunidad Foral de;Ninguno;2024T2;93,1
Mujeres;Navarra, Comunidad Foral de;Ninguno;2024T1;89,5
Mujeres;Navarra, Comunidad Foral de;Ninguno;2023T4;88,7
Mujeres;Navarra, Comunidad Foral de;Ninguno;2023T3;90,8
Mujeres;Navarra, Comunidad Foral de;Ninguno;2023T2;88,9
Mujeres;Navarra, Comunidad Foral de;Ninguno;2023T1;84
Mujeres;Navarra, Comunidad Foral de;Ninguno;2022T4;90,3
Mujeres;Navarra, Comunidad Foral de;Ninguno;2022T3;85,3
Mujeres;Navarra, Comunidad Foral de;Ninguno;2022T2;88,1
Mujeres;Navarra, Comunidad Foral de;Ninguno;2022T1;86,3
Mujeres;Navarra, Comunidad Foral de;Ninguno;2021T4;84,9
Mujeres;Navarra, Comunidad Foral de;Ninguno;2021T3;90
Mujeres;Navarra, Comunidad Foral de;Ninguno;2021T2;84,2
Mujeres;Navarra, Comunidad Foral de;Ninguno;2021T1;84,1
Mujeres;Navarra, Comunidad Foral de;Ninguno;2020T4;85,7
Mujeres;Navarra, Comunidad Foral de;Ninguno;2020T3;82,3
Mujeres;Navarra, Comunidad Foral de;Ninguno;2020T2;83,9
Mujeres;Navarra, Comunidad Foral de;No sabe;2024T2;1
Mujeres;Navarra, Comunidad Foral de;No sabe;2024T1;0,4
Mujeres;Navarra, Comunidad Foral de;No sabe;2023T4;0,9
Mujeres;Navarra, Comunidad Foral de;No sabe;2023T3;0,9
Mujeres;Navarra, Comunidad Foral de;No sabe;2023T2;3,3
Mujeres;Navarra, Comunidad Foral de;No sabe;2023T1;2,4
Mujeres;Navarra, Comunidad Foral de;No sabe;2022T4;2,2
Mujeres;Navarra, Comunidad Foral de;No sabe;2022T3;2
Mujeres;Navarra, Comunidad Foral de;No sabe;2022T2;1,4
Mujeres;Navarra, Comunidad Foral de;No sabe;2022T1;1,9
Mujeres;Navarra, Comunidad Foral de;No sabe;2021T4;0,7
Mujeres;Navarra, Comunidad Foral de;No sabe;2021T3;2,3
Mujeres;Navarra, Comunidad Foral de;No sabe;2021T2;2,8
Mujeres;Navarra, Comunidad Foral de;No sabe;2021T1;2,3
Mujeres;Navarra, Comunidad Foral de;No sabe;2020T4;2,3
Mujeres;Navarra, Comunidad Foral de;No sabe;2020T3;2,1
Mujeres;Navarra, Comunidad Foral de;No sabe;2020T2;2,9
Mujeres;País Vasco;Total;2024T2;435,1
Mujeres;País Vasco;Total;2024T1;417,2
Mujeres;País Vasco;Total;2023T4;437,4
Mujeres;País Vasco;Total;2023T3;418,7
Mujeres;País Vasco;Total;2023T2;421,1
Mujeres;País Vasco;Total;2023T1;402
Mujeres;País Vasco;Total;2022T4;400,9
Mujeres;País Vasco;Total;2022T3;409,7
Mujeres;País Vasco;Total;2022T2;403,7
Mujeres;País Vasco;Total;2022T1;410,3
Mujeres;País Vasco;Total;2021T4;420,1
Mujeres;País Vasco;Total;2021T3;406,4
Mujeres;País Vasco;Total;2021T2;404,3
Mujeres;País Vasco;Total;2021T1;396,2
Mujeres;País Vasco;Total;2020T4;398,3
Mujeres;País Vasco;Total;2020T3;390
Mujeres;País Vasco;Total;2020T2;385,3
Mujeres;País Vasco;Uno al mes;2024T2;19,1
Mujeres;País Vasco;Uno al mes;2024T1;19,3
Mujeres;País Vasco;Uno al mes;2023T4;12,3
Mujeres;País Vasco;Uno al mes;2023T3;19,7
Mujeres;País Vasco;Uno al mes;2023T2;23,8
Mujeres;País Vasco;Uno al mes;2023T1;15
Mujeres;País Vasco;Uno al mes;2022T4;16,1
Mujeres;País Vasco;Uno al mes;2022T3;24,2
Mujeres;País Vasco;Uno al mes;2022T2;20,4
Mujeres;País Vasco;Uno al mes;2022T1;20,3
Mujeres;País Vasco;Uno al mes;2021T4;20,5
Mujeres;País Vasco;Uno al mes;2021T3;19,9
Mujeres;País Vasco;Uno al mes;2021T2;19,9
Mujeres;País Vasco;Uno al mes;2021T1;13,8
Mujeres;País Vasco;Uno al mes;2020T4;16,6
Mujeres;País Vasco;Uno al mes;2020T3;16,3
Mujeres;País Vasco;Uno al mes;2020T2;13,7
Mujeres;País Vasco;Dos o más al mes;2024T2;100,3
Mujeres;País Vasco;Dos o más al mes;2024T1;88,5
